x,y,terrain_type,elevation_type,movement_cost,visibility_factor,cover_bonus
15,16,BARE,GROUND_LEVEL,1.0,1.0,0.0
16,16,BARE,GROUND_LEVEL,1.0,1.0,0.0
17,16,BARE,GROUND_LEVEL,1.0,1.0,0.0
18,16,BARE,GROUND_LEVEL,1.0,1.0,0.0
19,16,BARE,GROUND_LEVEL,1.0,1.0,0.0
20,16,BARE,GROUND_LEVEL,1.0,1.0,0.0
21,16,BARE,GROUND_LEVEL,1.0,1.0,0.0
22,16,BARE,GROUND_LEVEL,1.0,1.0,0.0
23,16,BARE,GROUND_LEVEL,1.0,1.0,0.0
24,16,BARE,GROUND_LEVEL,1.0,1.0,0.0
25,16,BARE,GROUND_LEVEL,1.0,1.0,0.0
26,16,BARE,GROUND_LEVEL,1.0,1.0,0.0
27,16,BARE,GROUND_LEVEL,1.0,1.0,0.0
28,16,BARE,GROUND_LEVEL,1.0,1.0,0.0
29,16,BARE,GROUND_LEVEL,1.0,1.0,0.0
30,16,BARE,GROUND_LEVEL,1.0,1.0,0.0
31,16,BARE,GROUND_LEVEL,1.0,1.0,0.0
32,16,BARE,GROUND_LEVEL,1.0,1.0,0.0
33,16,BARE,GROUND_LEVEL,1.0,1.0,0.0
34,16,BARE,GROUND_LEVEL,1.0,1.0,0.0
35,16,BARE,GROUND_LEVEL,1.0,1.0,0.0
36,16,BARE,GROUND_LEVEL,1.0,1.0,0.0
37,16,BARE,GROUND_LEVEL,1.0,1.0,0.0
38,16,BARE,GROUND_LEVEL,1.0,1.0,0.0
39,16,BARE,GROUND_LEVEL,1.0,1.0,0.0
40,16,BARE,GROUND_LEVEL,1.0,1.0,0.0
41,16,BARE,GROUND_LEVEL,1.0,1.0,0.0
42,16,BARE,GROUND_LEVEL,1.0,1.0,0.0
43,16,BARE,GROUND_LEVEL,1.0,1.0,0.0
44,16,BARE,GROUND_LEVEL,1.0,1.0,0.0
45,16,BARE,GROUND_LEVEL,1.0,1.0,0.0
46,16,BARE,GROUND_LEVEL,1.0,1.0,0.0
47,16,BARE,GROUND_LEVEL,1.0,1.0,0.0
48,16,BARE,GROUND_LEVEL,1.0,1.0,0.0
49,16,BARE,GROUND_LEVEL,1.0,1.0,0.0
50,16,BARE,GROUND_LEVEL,1.0,1.0,0.0
51,16,BARE,GROUND_LEVEL,1.0,1.0,0.0
52,16,BARE,GROUND_LEVEL,1.0,1.0,0.0
53,16,BARE,GROUND_LEVEL,1.0,1.0,0.0
54,16,BARE,GROUND_LEVEL,1.0,1.0,0.0
55,16,BARE,GROUND_LEVEL,1.0,1.0,0.0
56,16,BARE,GROUND_LEVEL,1.0,1.0,0.0
57,16,BARE,GROUND_LEVEL,1.0,1.0,0.0
58,16,BARE,GROUND_LEVEL,1.0,1.0,0.0
59,16,BARE,GROUND_LEVEL,1.0,1.0,0.0
60,16,BARE,GROUND_LEVEL,1.0,1.0,0.0
61,16,BARE,GROUND_LEVEL,1.0,1.0,0.0
62,16,BARE,GROUND_LEVEL,1.0,1.0,0.0
63,16,BARE,GROUND_LEVEL,1.0,1.0,0.0
64,16,BARE,GROUND_LEVEL,1.0,1.0,0.0
65,16,BARE,GROUND_LEVEL,1.0,1.0,0.0
66,16,BARE,GROUND_LEVEL,1.0,1.0,0.0
67,16,BARE,GROUND_LEVEL,1.0,1.0,0.0
68,16,BARE,GROUND_LEVEL,1.0,1.0,0.0
69,16,BARE,GROUND_LEVEL,1.0,1.0,0.0
70,16,BARE,GROUND_LEVEL,1.0,1.0,0.0
71,16,BARE,GROUND_LEVEL,1.0,1.0,0.0
72,16,BARE,GROUND_LEVEL,1.0,1.0,0.0
73,16,BARE,GROUND_LEVEL,1.0,1.0,0.0
74,16,BARE,GROUND_LEVEL,1.0,1.0,0.0
75,16,BARE,GROUND_LEVEL,1.0,1.0,0.0
76,16,BARE,GROUND_LEVEL,1.0,1.0,0.0
77,16,BARE,GROUND_LEVEL,1.0,1.0,0.0
78,16,BARE,GROUND_LEVEL,1.0,1.0,0.0
79,16,BARE,GROUND_LEVEL,1.0,1.0,0.0
80,16,BARE,GROUND_LEVEL,1.0,1.0,0.0
81,16,BARE,GROUND_LEVEL,1.0,1.0,0.0
82,16,BARE,GROUND_LEVEL,1.0,1.0,0.0
83,16,BARE,GROUND_LEVEL,1.0,1.0,0.0
84,16,BARE,GROUND_LEVEL,1.0,1.0,0.0
85,16,BARE,GROUND_LEVEL,1.0,1.0,0.0
86,16,BARE,GROUND_LEVEL,1.0,1.0,0.0
87,16,BARE,GROUND_LEVEL,1.0,1.0,0.0
88,16,BARE,GROUND_LEVEL,1.0,1.0,0.0
89,16,BARE,GROUND_LEVEL,1.0,1.0,0.0
90,16,BARE,GROUND_LEVEL,1.0,1.0,0.0
91,16,BARE,GROUND_LEVEL,1.0,1.0,0.0
92,16,BARE,GROUND_LEVEL,1.0,1.0,0.0
93,16,BARE,GROUND_LEVEL,1.0,1.0,0.0
94,16,BARE,GROUND_LEVEL,1.0,1.0,0.0
95,16,BARE,GROUND_LEVEL,1.0,1.0,0.0
96,16,BARE,GROUND_LEVEL,1.0,1.0,0.0
97,16,BARE,GROUND_LEVEL,1.0,1.0,0.0
98,16,BARE,GROUND_LEVEL,1.0,1.0,0.0
99,16,BARE,GROUND_LEVEL,1.0,1.0,0.0
0,17,BARE,GROUND_LEVEL,1.0,1.0,0.0
1,17,BARE,GROUND_LEVEL,1.0,1.0,0.0
2,17,BARE,GROUND_LEVEL,1.0,1.0,0.0
3,17,BARE,GROUND_LEVEL,1.0,1.0,0.0
4,17,BARE,GROUND_LEVEL,1.0,1.0,0.0
5,17,BARE,GROUND_LEVEL,1.0,1.0,0.0
6,17,BARE,GROUND_LEVEL,1.0,1.0,0.0
7,17,BARE,GROUND_LEVEL,1.0,1.0,0.0
8,17,BARE,GROUND_LEVEL,1.0,1.0,0.0
9,17,BARE,GROUND_LEVEL,1.0,1.0,0.0
10,17,BARE,GROUND_LEVEL,1.0,1.0,0.0
11,17,BARE,GROUND_LEVEL,1.0,1.0,0.0
12,17,BARE,GROUND_LEVEL,1.0,1.0,0.0
13,17,BARE,GROUND_LEVEL,1.0,1.0,0.0
14,17,BARE,GROUND_LEVEL,1.0,1.0,0.0
15,17,BARE,GROUND_LEVEL,1.0,1.0,0.0
16,17,BARE,GROUND_LEVEL,1.0,1.0,0.0
17,17,BARE,GROUND_LEVEL,1.0,1.0,0.0
18,17,BARE,GROUND_LEVEL,1.0,1.0,0.0
19,17,BARE,GROUND_LEVEL,1.0,1.0,0.0
20,17,BARE,GROUND_LEVEL,1.0,1.0,0.0
21,17,BARE,GROUND_LEVEL,1.0,1.0,0.0
22,17,BARE,GROUND_LEVEL,1.0,1.0,0.0
23,17,BARE,GROUND_LEVEL,1.0,1.0,0.0
24,17,BARE,GROUND_LEVEL,1.0,1.0,0.0
25,17,BARE,GROUND_LEVEL,1.0,1.0,0.0
26,17,BARE,GROUND_LEVEL,1.0,1.0,0.0
27,17,BARE,GROUND_LEVEL,1.0,1.0,0.0
28,17,BARE,GROUND_LEVEL,1.0,1.0,0.0
29,17,BARE,GROUND_LEVEL,1.0,1.0,0.0
30,17,BARE,GROUND_LEVEL,1.0,1.0,0.0
31,17,BARE,GROUND_LEVEL,1.0,1.0,0.0
32,17,BARE,GROUND_LEVEL,1.0,1.0,0.0
33,17,BARE,GROUND_LEVEL,1.0,1.0,0.0
34,17,BARE,GROUND_LEVEL,1.0,1.0,0.0
35,17,BARE,GROUND_LEVEL,1.0,1.0,0.0
36,17,BARE,GROUND_LEVEL,1.0,1.0,0.0
37,17,BARE,GROUND_LEVEL,1.0,1.0,0.0
38,17,BARE,GROUND_LEVEL,1.0,1.0,0.0
39,17,BARE,GROUND_LEVEL,1.0,1.0,0.0
40,17,BARE,GROUND_LEVEL,1.0,1.0,0.0
41,17,BARE,GROUND_LEVEL,1.0,1.0,0.0
42,17,BARE,GROUND_LEVEL,1.0,1.0,0.0
43,17,BARE,GROUND_LEVEL,1.0,1.0,0.0
44,17,BARE,GROUND_LEVEL,1.0,1.0,0.0
45,17,BARE,GROUND_LEVEL,1.0,1.0,0.0
46,17,BARE,GROUND_LEVEL,1.0,1.0,0.0
47,17,BARE,GROUND_LEVEL,1.0,1.0,0.0
48,17,BARE,GROUND_LEVEL,1.0,1.0,0.0
49,17,BARE,GROUND_LEVEL,1.0,1.0,0.0
50,17,BARE,GROUND_LEVEL,1.0,1.0,0.0
51,17,BARE,GROUND_LEVEL,1.0,1.0,0.0
52,17,BARE,GROUND_LEVEL,1.0,1.0,0.0
53,17,BARE,GROUND_LEVEL,1.0,1.0,0.0
54,17,BARE,GROUND_LEVEL,1.0,1.0,0.0
55,17,BARE,GROUND_LEVEL,1.0,1.0,0.0
56,17,BARE,GROUND_LEVEL,1.0,1.0,0.0
57,17,BARE,GROUND_LEVEL,1.0,1.0,0.0
58,17,BARE,GROUND_LEVEL,1.0,1.0,0.0
59,17,BARE,GROUND_LEVEL,1.0,1.0,0.0
60,17,BARE,GROUND_LEVEL,1.0,1.0,0.0
61,17,BARE,GROUND_LEVEL,1.0,1.0,0.0
62,17,BARE,GROUND_LEVEL,1.0,1.0,0.0
63,17,BARE,GROUND_LEVEL,1.0,1.0,0.0
64,17,BARE,GROUND_LEVEL,1.0,1.0,0.0
65,17,BARE,GROUND_LEVEL,1.0,1.0,0.0
66,17,BARE,GROUND_LEVEL,1.0,1.0,0.0
67,17,BARE,GROUND_LEVEL,1.0,1.0,0.0
68,17,BARE,GROUND_LEVEL,1.0,1.0,0.0
69,17,BARE,GROUND_LEVEL,1.0,1.0,0.0
70,17,BARE,GROUND_LEVEL,1.0,1.0,0.0
71,17,BARE,GROUND_LEVEL,1.0,1.0,0.0
72,17,BARE,GROUND_LEVEL,1.0,1.0,0.0
73,17,BARE,GROUND_LEVEL,1.0,1.0,0.0
74,17,BARE,GROUND_LEVEL,1.0,1.0,0.0
75,17,BARE,GROUND_LEVEL,1.0,1.0,0.0
76,17,BARE,GROUND_LEVEL,1.0,1.0,0.0
77,17,BARE,GROUND_LEVEL,1.0,1.0,0.0
78,17,BARE,GROUND_LEVEL,1.0,1.0,0.0
79,17,BARE,GROUND_LEVEL,1.0,1.0,0.0
80,17,BARE,GROUND_LEVEL,1.0,1.0,0.0
81,17,BARE,GROUND_LEVEL,1.0,1.0,0.0
82,17,BARE,GROUND_LEVEL,1.0,1.0,0.0
83,17,BARE,GROUND_LEVEL,1.0,1.0,0.0
84,17,BARE,GROUND_LEVEL,1.0,1.0,0.0
85,17,BARE,GROUND_LEVEL,1.0,1.0,0.0
86,17,BARE,GROUND_LEVEL,1.0,1.0,0.0
87,17,BARE,GROUND_LEVEL,1.0,1.0,0.0
88,17,BARE,GROUND_LEVEL,1.0,1.0,0.0
89,17,BARE,GROUND_LEVEL,1.0,1.0,0.0
90,17,BARE,GROUND_LEVEL,1.0,1.0,0.0
91,17,BARE,GROUND_LEVEL,1.0,1.0,0.0
92,17,BARE,GROUND_LEVEL,1.0,1.0,0.0
93,17,BARE,GROUND_LEVEL,1.0,1.0,0.0
94,17,BARE,GROUND_LEVEL,1.0,1.0,0.0
95,17,BARE,GROUND_LEVEL,1.0,1.0,0.0
96,17,BARE,GROUND_LEVEL,1.0,1.0,0.0
97,17,BARE,GROUND_LEVEL,1.0,1.0,0.0
98,17,BARE,GROUND_LEVEL,1.0,1.0,0.0
99,17,BARE,GROUND_LEVEL,1.0,1.0,0.0
0,18,BARE,GROUND_LEVEL,1.0,1.0,0.0
1,18,BARE,GROUND_LEVEL,1.0,1.0,0.0
2,18,BARE,GROUND_LEVEL,1.0,1.0,0.0
3,18,BARE,GROUND_LEVEL,1.0,1.0,0.0
4,18,BARE,GROUND_LEVEL,1.0,1.0,0.0
5,18,BARE,GROUND_LEVEL,1.0,1.0,0.0
6,18,BARE,GROUND_LEVEL,1.0,1.0,0.0
7,18,BARE,GROUND_LEVEL,1.0,1.0,0.0
8,18,BARE,GROUND_LEVEL,1.0,1.0,0.0
9,18,BARE,GROUND_LEVEL,1.0,1.0,0.0
10,18,BARE,GROUND_LEVEL,1.0,1.0,0.0
11,18,BARE,GROUND_LEVEL,1.0,1.0,0.0
12,18,BARE,GROUND_LEVEL,1.0,1.0,0.0
13,18,BARE,GROUND_LEVEL,1.0,1.0,0.0
14,18,BARE,GROUND_LEVEL,1.0,1.0,0.0
15,18,BARE,GROUND_LEVEL,1.0,1.0,0.0
16,18,BARE,GROUND_LEVEL,1.0,1.0,0.0
17,18,BARE,GROUND_LEVEL,1.0,1.0,0.0
18,18,BARE,GROUND_LEVEL,1.0,1.0,0.0
19,18,BARE,GROUND_LEVEL,1.0,1.0,0.0
20,18,BARE,GROUND_LEVEL,1.0,1.0,0.0
21,18,BARE,GROUND_LEVEL,1.0,1.0,0.0
22,18,BARE,GROUND_LEVEL,1.0,1.0,0.0
23,18,BARE,GROUND_LEVEL,1.0,1.0,0.0
24,18,BARE,GROUND_LEVEL,1.0,1.0,0.0
25,18,BARE,GROUND_LEVEL,1.0,1.0,0.0
26,18,BARE,GROUND_LEVEL,1.0,1.0,0.0
27,18,BARE,GROUND_LEVEL,1.0,1.0,0.0
28,18,BARE,GROUND_LEVEL,1.0,1.0,0.0
29,18,BARE,GROUND_LEVEL,1.0,1.0,0.0
30,18,BARE,GROUND_LEVEL,1.0,1.0,0.0
31,18,BARE,GROUND_LEVEL,1.0,1.0,0.0
32,18,BARE,GROUND_LEVEL,1.0,1.0,0.0
33,18,BARE,GROUND_LEVEL,1.0,1.0,0.0
34,18,BARE,GROUND_LEVEL,1.0,1.0,0.0
35,18,BARE,GROUND_LEVEL,1.0,1.0,0.0
36,18,BARE,GROUND_LEVEL,1.0,1.0,0.0
37,18,BARE,GROUND_LEVEL,1.0,1.0,0.0
38,18,BARE,GROUND_LEVEL,1.0,1.0,0.0
39,18,BARE,GROUND_LEVEL,1.0,1.0,0.0
40,18,BARE,GROUND_LEVEL,1.0,1.0,0.0
41,18,BARE,GROUND_LEVEL,1.0,1.0,0.0
42,18,BARE,GROUND_LEVEL,1.0,1.0,0.0
43,18,BARE,GROUND_LEVEL,1.0,1.0,0.0
44,18,BARE,GROUND_LEVEL,1.0,1.0,0.0
45,18,BARE,GROUND_LEVEL,1.0,1.0,0.0
46,18,BARE,GROUND_LEVEL,1.0,1.0,0.0
47,18,BARE,GROUND_LEVEL,1.0,1.0,0.0
48,18,BARE,GROUND_LEVEL,1.0,1.0,0.0
49,18,BARE,GROUND_LEVEL,1.0,1.0,0.0
50,18,BARE,GROUND_LEVEL,1.0,1.0,0.0
51,18,BARE,GROUND_LEVEL,1.0,1.0,0.0
52,18,BARE,GROUND_LEVEL,1.0,1.0,0.0
53,18,BARE,GROUND_LEVEL,1.0,1.0,0.0
54,18,BARE,GROUND_LEVEL,1.0,1.0,0.0
55,18,BARE,GROUND_LEVEL,1.0,1.0,0.0
56,18,BARE,GROUND_LEVEL,1.0,1.0,0.0
57,18,BARE,GROUND_LEVEL,1.0,1.0,0.0
58,18,BARE,GROUND_LEVEL,1.0,1.0,0.0
59,18,BARE,GROUND_LEVEL,1.0,1.0,0.0
60,18,BARE,GROUND_LEVEL,1.0,1.0,0.0
61,18,BARE,GROUND_LEVEL,1.0,1.0,0.0
62,18,BARE,GROUND_LEVEL,1.0,1.0,0.0
63,18,BARE,GROUND_LEVEL,1.0,1.0,0.0
64,18,BARE,GROUND_LEVEL,1.0,1.0,0.0
65,18,BARE,GROUND_LEVEL,1.0,1.0,0.0
66,18,BARE,GROUND_LEVEL,1.0,1.0,0.0
67,18,BARE,GROUND_LEVEL,1.0,1.0,0.0
68,18,BARE,GROUND_LEVEL,1.0,1.0,0.0
69,18,BARE,GROUND_LEVEL,1.0,1.0,0.0
70,18,BARE,GROUND_LEVEL,1.0,1.0,0.0
71,18,BARE,GROUND_LEVEL,1.0,1.0,0.0
72,18,BARE,GROUND_LEVEL,1.0,1.0,0.0
73,18,BARE,GROUND_LEVEL,1.0,1.0,0.0
74,18,BARE,GROUND_LEVEL,1.0,1.0,0.0
75,18,BARE,GROUND_LEVEL,1.0,1.0,0.0
76,18,BARE,GROUND_LEVEL,1.0,1.0,0.0
77,18,BARE,GROUND_LEVEL,1.0,1.0,0.0
78,18,BARE,GROUND_LEVEL,1.0,1.0,0.0
79,18,BARE,GROUND_LEVEL,1.0,1.0,0.0
80,18,BARE,GROUND_LEVEL,1.0,1.0,0.0
81,18,BARE,GROUND_LEVEL,1.0,1.0,0.0
82,18,BARE,GROUND_LEVEL,1.0,1.0,0.0
83,18,BARE,GROUND_LEVEL,1.0,1.0,0.0
84,18,BARE,GROUND_LEVEL,1.0,1.0,0.0
85,18,BARE,GROUND_LEVEL,1.0,1.0,0.0
86,18,BARE,GROUND_LEVEL,1.0,1.0,0.0
87,18,BARE,GROUND_LEVEL,1.0,1.0,0.0
88,18,BARE,GROUND_LEVEL,1.0,1.0,0.0
89,18,BARE,GROUND_LEVEL,1.0,1.0,0.0
90,18,BARE,GROUND_LEVEL,1.0,1.0,0.0
91,18,BARE,GROUND_LEVEL,1.0,1.0,0.0
92,18,BARE,GROUND_LEVEL,1.0,1.0,0.0
93,18,BARE,GROUND_LEVEL,1.0,1.0,0.0
94,18,BARE,GROUND_LEVEL,1.0,1.0,0.0
95,18,BARE,GROUND_LEVEL,1.0,1.0,0.0
96,18,BARE,GROUND_LEVEL,1.0,1.0,0.0
97,18,BARE,GROUND_LEVEL,1.0,1.0,0.0
98,18,BARE,GROUND_LEVEL,1.0,1.0,0.0
99,18,BARE,GROUND_LEVEL,1.0,1.0,0.0
0,19,BARE,GROUND_LEVEL,1.0,1.0,0.0
1,19,BARE,GROUND_LEVEL,1.0,1.0,0.0
2,19,BARE,GROUND_LEVEL,1.0,1.0,0.0
3,19,BARE,GROUND_LEVEL,1.0,1.0,0.0
4,19,BARE,GROUND_LEVEL,1.0,1.0,0.0
5,19,BARE,GROUND_LEVEL,1.0,1.0,0.0
6,19,BARE,GROUND_LEVEL,1.0,1.0,0.0
7,19,BARE,GROUND_LEVEL,1.0,1.0,0.0
8,19,BARE,GROUND_LEVEL,1.0,1.0,0.0
9,19,BARE,GROUND_LEVEL,1.0,1.0,0.0
10,19,BARE,GROUND_LEVEL,1.0,1.0,0.0
11,19,BARE,GROUND_LEVEL,1.0,1.0,0.0
12,19,BARE,GROUND_LEVEL,1.0,1.0,0.0
13,19,BARE,GROUND_LEVEL,1.0,1.0,0.0
14,19,BARE,GROUND_LEVEL,1.0,1.0,0.0
15,19,BARE,GROUND_LEVEL,1.0,1.0,0.0
16,19,BARE,GROUND_LEVEL,1.0,1.0,0.0
17,19,BARE,GROUND_LEVEL,1.0,1.0,0.0
18,19,BARE,GROUND_LEVEL,1.0,1.0,0.0
19,19,BARE,GROUND_LEVEL,1.0,1.0,0.0
20,19,BARE,GROUND_LEVEL,1.0,1.0,0.0
21,19,BARE,GROUND_LEVEL,1.0,1.0,0.0
22,19,BARE,GROUND_LEVEL,1.0,1.0,0.0
23,19,BARE,GROUND_LEVEL,1.0,1.0,0.0
24,19,BARE,GROUND_LEVEL,1.0,1.0,0.0
25,19,BARE,GROUND_LEVEL,1.0,1.0,0.0
26,19,BARE,GROUND_LEVEL,1.0,1.0,0.0
27,19,BARE,GROUND_LEVEL,1.0,1.0,0.0
28,19,BARE,GROUND_LEVEL,1.0,1.0,0.0
29,19,BARE,GROUND_LEVEL,1.0,1.0,0.0
30,19,BARE,GROUND_LEVEL,1.0,1.0,0.0
31,19,BARE,GROUND_LEVEL,1.0,1.0,0.0
32,19,BARE,GROUND_LEVEL,1.0,1.0,0.0
33,19,BARE,GROUND_LEVEL,1.0,1.0,0.0
34,19,BARE,GROUND_LEVEL,1.0,1.0,0.0
35,19,BARE,GROUND_LEVEL,1.0,1.0,0.0
36,19,BARE,GROUND_LEVEL,1.0,1.0,0.0
37,19,BARE,GROUND_LEVEL,1.0,1.0,0.0
38,19,BARE,GROUND_LEVEL,1.0,1.0,0.0
39,19,BARE,GROUND_LEVEL,1.0,1.0,0.0
40,19,BARE,GROUND_LEVEL,1.0,1.0,0.0
41,19,BARE,GROUND_LEVEL,1.0,1.0,0.0
42,19,BARE,GROUND_LEVEL,1.0,1.0,0.0
43,19,BARE,GROUND_LEVEL,1.0,1.0,0.0
44,19,BARE,GROUND_LEVEL,1.0,1.0,0.0
45,19,BARE,GROUND_LEVEL,1.0,1.0,0.0
46,19,BARE,GROUND_LEVEL,1.0,1.0,0.0
47,19,BARE,GROUND_LEVEL,1.0,1.0,0.0
48,19,BARE,GROUND_LEVEL,1.0,1.0,0.0
49,19,BARE,GROUND_LEVEL,1.0,1.0,0.0
50,19,BARE,GROUND_LEVEL,1.0,1.0,0.0
51,19,BARE,GROUND_LEVEL,1.0,1.0,0.0
52,19,BARE,GROUND_LEVEL,1.0,1.0,0.0
53,19,BARE,GROUND_LEVEL,1.0,1.0,0.0
54,19,BARE,GROUND_LEVEL,1.0,1.0,0.0
55,19,BARE,GROUND_LEVEL,1.0,1.0,0.0
56,19,BARE,GROUND_LEVEL,1.0,1.0,0.0
57,19,BARE,GROUND_LEVEL,1.0,1.0,0.0
58,19,BARE,GROUND_LEVEL,1.0,1.0,0.0
59,19,BARE,GROUND_LEVEL,1.0,1.0,0.0
60,19,BARE,GROUND_LEVEL,1.0,1.0,0.0
61,19,BARE,GROUND_LEVEL,1.0,1.0,0.0
62,19,BARE,GROUND_LEVEL,1.0,1.0,0.0
63,19,BARE,GROUND_LEVEL,1.0,1.0,0.0
64,19,BARE,GROUND_LEVEL,1.0,1.0,0.0
65,19,BARE,GROUND_LEVEL,1.0,1.0,0.0
66,19,BARE,GROUND_LEVEL,1.0,1.0,0.0
67,19,BARE,GROUND_LEVEL,1.0,1.0,0.0
68,19,BARE,GROUND_LEVEL,1.0,1.0,0.0
69,19,BARE,GROUND_LEVEL,1.0,1.0,0.0
70,19,BARE,GROUND_LEVEL,1.0,1.0,0.0
71,19,BARE,GROUND_LEVEL,1.0,1.0,0.0
72,19,BARE,GROUND_LEVEL,1.0,1.0,0.0
73,19,BARE,GROUND_LEVEL,1.0,1.0,0.0
74,19,BARE,GROUND_LEVEL,1.0,1.0,0.0
75,19,BARE,GROUND_LEVEL,1.0,1.0,0.0
76,19,BARE,GROUND_LEVEL,1.0,1.0,0.0
77,19,BARE,GROUND_LEVEL,1.0,1.0,0.0
78,19,BARE,GROUND_LEVEL,1.0,1.0,0.0
79,19,BARE,GROUND_LEVEL,1.0,1.0,0.0
80,19,BARE,GROUND_LEVEL,1.0,1.0,0.0
81,19,BARE,GROUND_LEVEL,1.0,1.0,0.0
82,19,BARE,GROUND_LEVEL,1.0,1.0,0.0
83,19,BARE,GROUND_LEVEL,1.0,1.0,0.0
84,19,BARE,GROUND_LEVEL,1.0,1.0,0.0
85,19,BARE,GROUND_LEVEL,1.0,1.0,0.0
86,19,BARE,GROUND_LEVEL,1.0,1.0,0.0
87,19,BARE,GROUND_LEVEL,1.0,1.0,0.0
88,19,BARE,GROUND_LEVEL,1.0,1.0,0.0
89,19,BARE,GROUND_LEVEL,1.0,1.0,0.0
90,19,BARE,GROUND_LEVEL,1.0,1.0,0.0
91,19,BARE,GROUND_LEVEL,1.0,1.0,0.0
92,19,BARE,GROUND_LEVEL,1.0,1.0,0.0
93,19,BARE,GROUND_LEVEL,1.0,1.0,0.0
94,19,BARE,GROUND_LEVEL,1.0,1.0,0.0
95,19,BARE,GROUND_LEVEL,1.0,1.0,0.0
96,19,BARE,GROUND_LEVEL,1.0,1.0,0.0
97,19,BARE,GROUND_LEVEL,1.0,1.0,0.0
98,19,BARE,GROUND_LEVEL,1.0,1.0,0.0
99,19,BARE,GROUND_LEVEL,1.0,1.0,0.0
0,20,BARE,GROUND_LEVEL,1.0,1.0,0.0
1,20,BARE,GROUND_LEVEL,1.0,1.0,0.0
2,20,BARE,GROUND_LEVEL,1.0,1.0,0.0
3,20,BARE,GROUND_LEVEL,1.0,1.0,0.0
4,20,BARE,GROUND_LEVEL,1.0,1.0,0.0
5,20,BARE,GROUND_LEVEL,1.0,1.0,0.0
6,20,BARE,GROUND_LEVEL,1.0,1.0,0.0
7,20,BARE,GROUND_LEVEL,1.0,1.0,0.0
8,20,BARE,GROUND_LEVEL,1.0,1.0,0.0
9,20,BARE,GROUND_LEVEL,1.0,1.0,0.0
10,20,BARE,GROUND_LEVEL,1.0,1.0,0.0
11,20,BARE,GROUND_LEVEL,1.0,1.0,0.0
12,20,BARE,GROUND_LEVEL,1.0,1.0,0.0
13,20,BARE,GROUND_LEVEL,1.0,1.0,0.0
14,20,BARE,GROUND_LEVEL,1.0,1.0,0.0
15,20,BARE,GROUND_LEVEL,1.0,1.0,0.0
16,20,BARE,GROUND_LEVEL,1.0,1.0,0.0
17,20,BARE,GROUND_LEVEL,1.0,1.0,0.0
18,20,BARE,GROUND_LEVEL,1.0,1.0,0.0
19,20,BARE,GROUND_LEVEL,1.0,1.0,0.0
20,20,BARE,GROUND_LEVEL,1.0,1.0,0.0
21,20,BARE,GROUND_LEVEL,1.0,1.0,0.0
22,20,BARE,GROUND_LEVEL,1.0,1.0,0.0
23,20,BARE,GROUND_LEVEL,1.0,1.0,0.0
24,20,BARE,GROUND_LEVEL,1.0,1.0,0.0
25,20,BARE,GROUND_LEVEL,1.0,1.0,0.0
26,20,BARE,GROUND_LEVEL,1.0,1.0,0.0
27,20,BARE,GROUND_LEVEL,1.0,1.0,0.0
28,20,BARE,GROUND_LEVEL,1.0,1.0,0.0
29,20,BARE,GROUND_LEVEL,1.0,1.0,0.0
30,20,BARE,GROUND_LEVEL,1.0,1.0,0.0
31,20,BARE,GROUND_LEVEL,1.0,1.0,0.0
32,20,BARE,GROUND_LEVEL,1.0,1.0,0.0
33,20,BARE,GROUND_LEVEL,1.0,1.0,0.0
34,20,BARE,GROUND_LEVEL,1.0,1.0,0.0
35,20,BARE,GROUND_LEVEL,1.0,1.0,0.0
36,20,BARE,GROUND_LEVEL,1.0,1.0,0.0
37,20,BARE,GROUND_LEVEL,1.0,1.0,0.0
38,20,BARE,GROUND_LEVEL,1.0,1.0,0.0
39,20,BARE,GROUND_LEVEL,1.0,1.0,0.0
40,20,BARE,GROUND_LEVEL,1.0,1.0,0.0
41,20,BARE,GROUND_LEVEL,1.0,1.0,0.0
42,20,BARE,GROUND_LEVEL,1.0,1.0,0.0
43,20,BARE,GROUND_LEVEL,1.0,1.0,0.0
44,20,BARE,GROUND_LEVEL,1.0,1.0,0.0
45,20,BARE,GROUND_LEVEL,1.0,1.0,0.0
46,20,BARE,GROUND_LEVEL,1.0,1.0,0.0
47,20,BARE,GROUND_LEVEL,1.0,1.0,0.0
48,20,BARE,GROUND_LEVEL,1.0,1.0,0.0
49,20,BARE,GROUND_LEVEL,1.0,1.0,0.0
50,20,BARE,GROUND_LEVEL,1.0,1.0,0.0
51,20,BARE,GROUND_LEVEL,1.0,1.0,0.0
52,20,BARE,GROUND_LEVEL,1.0,1.0,0.0
53,20,BARE,GROUND_LEVEL,1.0,1.0,0.0
54,20,BARE,GROUND_LEVEL,1.0,1.0,0.0
55,20,BARE,GROUND_LEVEL,1.0,1.0,0.0
56,20,BARE,GROUND_LEVEL,1.0,1.0,0.0
57,20,BARE,GROUND_LEVEL,1.0,1.0,0.0
58,20,BARE,GROUND_LEVEL,1.0,1.0,0.0
59,20,BARE,GROUND_LEVEL,1.0,1.0,0.0
60,20,BARE,GROUND_LEVEL,1.0,1.0,0.0
61,20,BARE,GROUND_LEVEL,1.0,1.0,0.0
62,20,BARE,GROUND_LEVEL,1.0,1.0,0.0
63,20,BARE,GROUND_LEVEL,1.0,1.0,0.0
64,20,BARE,GROUND_LEVEL,1.0,1.0,0.0
